노선명,역ID,역명,승차총승객수,하차총승객수
3호선,325,옥수,7080,7051
3호선,324,금호,6615,6177
3호선,323,약수,10849,10484
3호선,322,동대입구,5752,6184
3호선,321,충무로,1,0
3호선,320,을지로3가,8877,9566
3호선,319,종로3가,8453,9927
3호선,318,안국,14033,14668
3호선,317,경복궁(정부서울청사),14008,13826
3호선,316,독립문,5254,5420
3호선,315,무악재,3032,3010
3호선,314,홍제,14090,13280
3호선,313,녹번,11093,9721
3호선,312,불광,12982,13868
3호선,311,연신내,31695,30129
3호선,310,구파발,15165,13520
3호선,309,지축,2380,2453
2호선,250,용두(동대문구청),2016,2153
2호선,249,신정네거리,7719,8115
2호선,248,양천구청,5214,5530
2호선,247,도림천,1032,1068
2호선,246,신설동,2629,2788
2호선,245,신답,1322,1458
2호선,244,용답,2072,2058
2호선,243,충정로(경기대입구),8883,9161
2호선,242,아현,7780,7277
2호선,241,이대,8715,8893
2호선,240,신촌,27123,28560
2호선,239,홍대입구,41529,45792
2호선,238,합정,25779,28159
2호선,237,당산,16408,19261
2호선,236,영등포구청,19887,20078
2호선,235,문래,17528,18184
2호선,234,신도림,42024,41677
2호선,233,대림(구로구청),20385,20382
2호선,232,구로디지털단지,52706,53143
2호선,231,신대방,22503,21160
2호선,230,신림,55816,54271
2호선,229,봉천,20468,18597
2호선,228,서울대입구(관악구청),40400,38682
2호선,227,낙성대,22396,20789
2호선,226,사당,30374,33063
2호선,225,방배,13277,13645
2호선,224,서초,16575,16681
2호선,223,교대(법원.검찰청),28680,32032
2호선,222,강남,68005,70586
2호선,221,역삼,39770,44148
2호선,220,선릉,46692,41707
2호선,219,삼성(무역센터),38415,39496
2호선,218,종합운동장,5163,5484
2호선,217,잠실새내,16706,17174
2호선,216,잠실(송파구청),53574,52067
2호선,215,잠실나루,11218,10605
2호선,214,강변(동서울터미널),26159,26064
2호선,213,구의(광진구청),20322,19685
2호선,212,건대입구,28953,32291
2호선,211,성수,28726,31563
2호선,210,뚝섬,17023,18453
2호선,209,한양대,5399,5615
2호선,208,왕십리(성동구청),13286,11617
2호선,207,상왕십리,11329,10733
2호선,206,신당,11600,12107
2호선,205,동대문역사문화공원,9669,10799
2호선,204,을지로4가,10971,10871
2호선,203,을지로3가,17766,17894
2호선,202,을지로입구,31701,32259
2호선,201,시청,20813,20838
1호선,159,동묘앞,6160,6470
1호선,158,청량리(서울시립대입구),16404,16346
1호선,157,제기동,13547,13840
1호선,156,신설동,11971,11758
1호선,155,동대문,8956,8724
1호선,154,종로5가,17771,18031
1호선,153,종로3가,19334,18278
1호선,152,종각,29225,29111
1호선,151,시청,17700,18255
1호선,150,서울역,32461,30457
9호선,4122,신반포,1968,1881
9호선2~3단계,4127,선정릉,7182,7645
9호선2~3단계,4126,언주,7672,7751
9호선,4125,신논현,25109,26130
9호선,4124,사평,2064,2019
9호선,4123,고속터미널,7333,9958
9호선,4121,구반포,1931,2064
9호선,4120,동작(현충원),1447,1101
9호선,4119,흑석(중앙대입구),5817,5984
9호선,4118,노들,3464,2791
9호선,4117,노량진,21645,21763
9호선,4116,샛강,4121,4376
9호선,4115,여의도,18665,17684
9호선,4114,국회의사당,13067,13255
9호선,4113,당산,14848,14399
9호선,4112,선유도,5790,5578
9호선,4111,신목동,2996,2650
9호선,4110,염창,13686,13238
9호선,4109,등촌,8319,8256
9호선,4108,증미,5942,5923
9호선,4107,가양,16729,16170
9호선,4106,양천향교,7215,7374
9호선,4105,마곡나루,8307,8475
9호선,4104,신방화,5478,5250
9호선,4103,공항시장,2399,2685
9호선,4102,김포공항,5400,6526
9호선,4101,개화,2211,1494
8호선,2827,모란,3299,2597
8호선,2826,수진,3964,3545
8호선,2825,신흥,3660,4016
8호선,2824,단대오거리,8410,7950
8호선,2823,남한산성입구(성남법원.검찰청),10959,9645
8호선,2822,산성,4291,4193
8호선,2821,복정,8467,6994
8호선,2820,장지,13668,13112
8호선,2819,문정,17624,18255
8호선,2818,가락시장,6471,7406
8호선,2817,송파,6907,6476
8호선,2816,석촌,6143,7099
8호선,2815,잠실(송파구청),10991,12336
8호선,2814,몽촌토성(평화의문),4067,4454
8호선,2813,강동구청,8505,8814
8호선,2812,천호(풍납토성),13706,16028
8호선,2811,암사,15145,13218
7호선,2761,부평구청,10033,8002
7호선,2760,굴포천,7341,7895
7호선,2759,삼산체육관,3792,3265
7호선,2758,상동,10562,11009
7호선,2757,부천시청,10191,10236
7호선,2756,신중동,12062,12184
7호선,2755,춘의,8287,8138
7호선,2754,부천종합운동장,3883,3366
7호선,2753,까치울,6144,5814
7호선,2752,온수(성공회대입구),8828,8070
7호선,2751,천왕,8171,7473
7호선,2750,광명사거리,19810,19543
7호선,2749,철산,17745,18365
7호선,2748,가산디지털단지,37670,37799
7호선,2747,남구로,13512,14463
7호선,2746,대림(구로구청),5285,5273
7호선,2745,신풍,8848,8501
7호선,2744,보라매,7506,7407
7호선,2743,신대방삼거리,13733,12916
7호선,2742,장승배기,8468,8101
7호선,2741,상도,8299,7862
7호선,2740,숭실대입구(살피재),9236,8996
7호선,2739,남성,9129,8256
7호선,2738,이수,12906,13133
7호선,2737,내방,11704,12040
경부선,1007,신도림,3307,3157
경부선,1006,영등포,30554,32662
경부선,1005,대방,10666,10557
경부선,1004,노량진,7492,7245
경부선,1003,용산,25102,25891
경부선,1002,남영,7890,8346
경부선,1001,서울역,2796,977
경강선,1511,여주,1126,1265
경강선,1510,세종대왕릉,177,177
경강선,1509,부발,1494,1127
경강선,1508,이천,1730,1810
경강선,1507,신둔도예촌,805,733
경강선,1506,곤지암,1369,1320
경강선,1505,초월,1958,1925
경강선,1504,경기광주,5056,4828
경강선,1503,삼동,1734,1536
경강선,1502,이매,717,561
경강선,1501,판교,3160,3102
9호선2~3단계,4138,중앙보훈병원,7322,6441
9호선2~3단계,4137,둔촌오륜,590,581
9호선2~3단계,4136,올림픽공원(한국체대),3816,3642
9호선2~3단계,4135,한성백제,1711,1485
9호선2~3단계,4134,송파나루,3434,3650
9호선2~3단계,4133,석촌,5774,4832
9호선2~3단계,4132,석촌고분,4359,4321
9호선2~3단계,4131,삼전,5012,4830
9호선2~3단계,4130,종합운동장,3257,3169
9호선2~3단계,4129,봉은사,11449,11463
9호선2~3단계,4128,삼성중앙,4815,5058
7호선,2736,고속터미널,11423,9965
7호선,2735,반포,4487,4457
7호선,2734,논현,17194,19173
7호선,2733,학동,19960,21654
7호선,2732,강남구청,13190,15068
7호선,2731,청담,16258,18395
7호선,2730,뚝섬유원지,5918,5912
7호선,2729,건대입구,9753,10293
7호선,2728,어린이대공원(세종대),9087,8741
7호선,2727,군자(능동),12266,9520
7호선,2726,중곡,8091,7360
7호선,2725,용마산,5100,4612
7호선,2724,사가정,13234,13465
7호선,2723,면목,13189,12521
7호선,2722,상봉(시외버스터미널),14341,13640
7호선,2721,중화,9305,8879
7호선,2720,먹골,8623,8406
7호선,2719,태릉입구,6360,5846
7호선,2718,공릉(서울과학기술대),9348,9531
7호선,2717,하계,13946,13006
7호선,2716,중계,11321,9793
7호선,2715,노원,15611,16872
7호선,2714,마들,9781,9223
중앙선,1220,지평,24,30
중앙선,1219,용문,1039,1196
중앙선,1218,원덕,200,229
중앙선,1217,양평,1817,1870
중앙선,1216,오빈,184,195
중앙선,1215,아신,407,397
중앙선,1214,국수,440,454
중앙선,1213,신원,145,128
중앙선,1212,양수,1132,1188
중앙선,1211,운길산,507,477
중앙선,1210,팔당,604,629
중앙선,1209,도심,2002,1598
중앙선,1208,덕소,4593,4546
중앙선,1207,양정,740,597
중앙선,1206,도농,7525,6878
중앙선,1205,구리,10856,11126
중앙선,1204,양원,1095,1024
중앙선,1203,망우,5922,5756
중앙선,1202,상봉(시외버스터미널),4764,4666
중앙선,1201,중랑,4413,4214
중앙선,1015,회기,17613,16540
장항선,1408,신창(순천향대),619,515
장항선,1407,온양온천,1798,1871
장항선,1405,배방,595,490
장항선,1403,아산,1439,1403
장항선,1402,쌍용(나사렛대),1055,966
장항선,1401,봉명,678,628
일산선,1958,대화,10625,8320
일산선,1957,주엽,6263,6331
일산선,1956,정발산,5464,6077
일산선,1955,마두,5514,5875
일산선,1954,백석,8111,8190
일산선,1953,대곡,1355,947
일산선,1952,화정,13045,13744
일산선,1951,원당,8758,8420
일산선,1950,삼송,13803,12994
일산선,1948,원흥,7227,6714
우이신설선,4713,신설동,1694,1713
우이신설선,4712,보문,1144,1165
우이신설선,4711,성신여대입구(돈암),2350,2766
우이신설선,4710,정릉,3247,3082
우이신설선,4709,북한산보국문,4481,4111
우이신설선,4708,솔샘,4240,3828
우이신설선,4707,삼양사거리,1791,1833
우이신설선,4706,삼양,1546,1718
우이신설선,4705,화계,2615,2422
우이신설선,4704,가오리,3042,3035
우이신설선,4703,4.19민주묘지,2050,1904
우이신설선,4702,솔밭공원,1811,1750
우이신설선,4701,북한산우이,1783,1649
안산선,1763,수리산,3469,2633
안산선,1762,오이도,6986,6619
안산선,1761,정왕,5334,5739
안산선,1760,신길온천,1237,1142
안산선,1759,안산,9874,8543
안산선,1758,초지,3228,3226
안산선,1757,고잔,6430,6365
안산선,1756,중앙,12150,13519
안산선,1755,한대앞,6025,5996
안산선,1754,상록수,14971,14833
안산선,1753,반월,3669,3326
안산선,1752,대야미,4151,3589
안산선,1751,산본,13392,14440
수인선,1891,인천,626,1002
수인선,1890,신포,1230,1346
수인선,1889,숭의,2959,2705
수인선,1888,인하대,3994,3722
수인선,1886,송도,1997,1749
수인선,1885,연수,3382,3517
수인선,1884,원인재,3254,3278
수인선,1883,남동인더스파크,2005,2267
수인선,1882,호구포,2958,3036
수인선,1881,인천논현,4469,4601
수인선,1880,소래포구,3112,2856
수인선,1879,월곶,1827,1678
수인선,1878,달월,62,45
분당선,1872,매교,1631,1619
분당선,1871,수원시청,8231,10022
분당선,1870,매탄권선,3231,3056
분당선,1869,망포,10107,9257
분당선,1868,영통,5605,5795
분당선,1867,청명,2907,2698
분당선,1866,상갈,3813,3444
분당선,1865,기흥,6885,6391
분당선,1864,신갈,3107,3065
분당선,1863,구성,3358,3384
분당선,1862,죽전,9712,9732
분당선,1861,보정,1626,1361
분당선,1860,이매,3661,3427
1호선,150,서울역,14773,14238
1호선,151,시청,5638,5538
1호선,152,종각,10869,10437
1호선,153,종로3가,12960,12567
1호선,154,종로5가,10921,11069
1호선,155,동대문,7080,6395
1호선,156,신설동,6836,6361
1호선,157,제기동,9913,10094
1호선,158,청량리(서울시립대입구),12296,12296
1호선,159,동묘앞,7046,7251
2호선,201,시청,4441,3956
2호선,202,을지로입구,12774,13003
2호선,203,을지로3가,5447,5621
2호선,204,을지로4가,4874,4959
2호선,205,동대문역사문화공원,6155,6279
2호선,206,신당,7528,7770
2호선,207,상왕십리,6398,5891
2호선,208,왕십리(성동구청),9256,7998
분당선,1858,미금,6757,6826
2호선,209,한양대,2530,2480
2호선,210,뚝섬,7832,8207
2호선,211,성수,10696,12018
2호선,212,건대입구,22190,24947
2호선,213,구의(광진구청),11795,11407
2호선,214,강변(동서울터미널),17152,17484
2호선,215,잠실나루,4865,4621
2호선,216,잠실(송파구청),36206,34183
2호선,217,잠실새내,10414,11125
2호선,218,종합운동장,2770,3010
2호선,219,삼성(무역센터),16848,17149
2호선,220,선릉,16577,14655
2호선,221,역삼,12717,13905
2호선,222,강남,39648,41549
2호선,223,교대(법원.검찰청),11261,12393
2호선,224,서초,6104,5635
2호선,225,방배,6623,6652
2호선,226,사당,19715,21160
2호선,227,낙성대,14975,13513
2호선,228,서울대입구(관악구청),27265,26578
2호선,229,봉천,12896,11546
2호선,230,신림,37733,35957
2호선,231,신대방,14544,13858
2호선,232,구로디지털단지,25537,25533
2호선,233,대림(구로구청),12694,13156
2호선,234,신도림,27600,27924
2호선,235,문래,7636,7952
2호선,236,영등포구청,8377,8608
2호선,237,당산,8941,9680
2호선,238,합정,17198,19570
2호선,239,홍대입구,36602,40786
2호선,240,신촌,20797,21374
2호선,241,이대,5921,6106
2호선,242,아현,4740,4459
2호선,243,충정로(경기대입구),3760,3802
2호선,244,용답,1390,1289
2호선,245,신답,691,721
2호선,246,신설동,2017,2062
2호선,247,도림천,608,603
2호선,248,양천구청,2747,2816
2호선,249,신정네거리,4616,4715
2호선,250,용두(동대문구청),1165,1202
3호선,309,지축,1341,1373
3호선,310,구파발,8952,8843
3호선,311,연신내,21579,20100
3호선,312,불광,8780,10187
3호선,313,녹번,6224,5349
3호선,314,홍제,8818,8284
3호선,315,무악재,1665,1743
3호선,316,독립문,3622,3722
3호선,317,경복궁(정부서울청사),6928,7040
3호선,318,안국,5847,6984
3호선,319,종로3가,3918,5153
3호선,320,을지로3가,3006,3466
3호선,322,동대입구,3627,4038
3호선,323,약수,6326,5979
3호선,324,금호,4107,3762
3호선,325,옥수,4413,4356
3호선,326,압구정,16006,17073
3호선,327,신사,15986,16720
3호선,328,잠원,2335,2231
3호선,329,고속터미널,23070,23475
3호선,330,교대(법원.검찰청),3952,2535
3호선,331,남부터미널(예술의전당),11740,11974
3호선,332,양재(서초구청),12420,13155
3호선,333,매봉,3468,3268
3호선,334,도곡,2123,2072
3호선,335,대치,4636,4344
3호선,336,학여울,611,591
3호선,337,대청,3757,3401
3호선,338,일원,2651,2574
3호선,339,수서,6354,6519
3호선,340,가락시장,4029,3678
3호선,341,경찰병원,2517,2377
3호선,342,오금,2309,2112
4호선,409,당고개,6993,6645
4호선,410,상계,9917,9187
4호선,411,노원,11127,12806
4호선,412,창동,13863,14682
4호선,413,쌍문,15872,14061
4호선,414,수유(강북구청),19132,19335
4호선,415,미아(서울사이버대학),8399,7635
4호선,416,미아사거리,15411,14817
4호선,417,길음,9125,8601
4호선,418,성신여대입구(돈암),11358,10742
4호선,419,한성대입구(삼선교),6943,6606
4호선,420,혜화,14626,15397
4호선,421,동대문,9018,8911
4호선,422,동대문역사문화공원,7547,6485
4호선,423,충무로,8785,9198
4호선,424,명동,8145,8773
4호선,425,회현(남대문시장),9994,10547
4호선,426,서울역,3399,5358
4호선,427,숙대입구(갈월),5777,5630
4호선,428,삼각지,1737,2055
4호선,429,신용산,5471,5842
4호선,430,이촌(국립중앙박물관),2695,3186
4호선,431,동작(현충원),1244,1356
4호선,432,총신대입구(이수),9864,10549
4호선,433,사당,12557,10996
4호선,434,남태령,475,351
5호선,2511,방화,3159,3006
5호선,2512,개화산,2752,2742
5호선,2513,김포공항,3742,3666
5호선,2514,송정,3748,3605
5호선,2515,마곡,2692,2678
5호선,2516,발산,8300,8883
5호선,2517,우장산,6268,6264
5호선,2518,화곡,14299,13083
5호선,2519,까치산,15539,14731
5호선,2520,신정(은행정),6112,5063
5호선,2521,목동,7794,8026
5호선,2522,오목교(목동운동장앞),10370,11101
5호선,2523,양평,2584,2366
5호선,2524,영등포구청,1373,1209
5호선,2525,영등포시장,4459,4601
5호선,2526,신길,1588,1685
5호선,2527,여의도,5345,5830
5호선,2528,여의나루,3043,3062
5호선,2529,마포,4650,4654
5호선,2530,공덕,4449,4829
5호선,2531,애오개,2576,2418
5호선,2532,충정로(경기대입구),1256,1216
5호선,2533,서대문,4701,4580
5호선,2534,광화문(세종문화회관),7508,7647
5호선,2535,종로3가,5734,6148
5호선,2536,을지로4가,2186,2345
5호선,2537,동대문역사문화공원,639,794
5호선,2538,청구,1915,1640
5호선,2539,신금호,2788,2859
5호선,2540,행당,3490,3074
5호선,2541,왕십리(성동구청),2337,2841
5호선,2542,마장,2720,2578
5호선,2543,답십리,7212,6633
5호선,2544,장한평,7440,7481
5호선,2545,군자(능동),5867,6498
5호선,2546,아차산(어린이대공원후문),8183,7982
5호선,2547,광나루(장신대),6364,6088
5호선,2548,천호(풍납토성),11169,10929
5호선,2549,강동,9336,8216
5호선,2550,길동,3882,4015
5호선,2551,굽은다리(강동구민회관앞),4506,4128
5호선,2552,명일,3334,3275
5호선,2553,고덕,3510,3362
5호선,2554,상일동,6815,6012
5호선,2555,둔촌동,3829,3814
5호선,2556,올림픽공원(한국체대),1703,1430
5호선,2557,방이,3030,3013
일산선,1956,정발산,3980,4471
일산선,1957,주엽,3669,3747
일산선,1958,대화,5659,4965
장항선,1401,봉명,410,393
장항선,1402,쌍용(나사렛대),653,562
장항선,1403,아산,935,816
장항선,1405,배방,431,383
장항선,1407,온양온천,1519,1610
장항선,1408,신창(순천향대),427,375
중앙선,1015,회기,12126,11278
중앙선,1201,중랑,3108,2980
중앙선,1202,상봉(시외버스터미널),3320,3134
중앙선,1203,망우,3872,3874
중앙선,1204,양원,712,744
중앙선,1205,구리,6904,7116
중앙선,1206,도농,4212,3835
중앙선,1207,양정,461,416
중앙선,1208,덕소,3008,3149
중앙선,1209,도심,1107,1000
중앙선,1210,팔당,996,1042
중앙선,1211,운길산,790,723
중앙선,1212,양수,1136,1190
중앙선,1213,신원,143,162
중앙선,1214,국수,376,408
중앙선,1215,아신,313,339
중앙선,1216,오빈,139,175
5호선,2558,오금,1345,1287
5호선,2559,개롱,2757,2814
5호선,2560,거여,3486,3265
5호선,2561,마천,2882,2881
6호선,2611,응암,9026,8982
6호선,2612,역촌,1824,2100
6호선,2613,불광,2844,2650
6호선,2614,독바위,1435,1704
6호선,2616,구산,3898,2727
6호선,2617,새절(신사),6437,5972
6호선,2618,증산(명지대앞),5639,5357
6호선,2619,디지털미디어시티,4941,5051
6호선,2620,월드컵경기장(성산),3062,3043
6호선,2621,마포구청,6629,5761
6호선,2622,망원,8379,9316
6호선,2623,합정,8193,8027
6호선,2624,상수,5055,6450
6호선,2625,광흥창(서강),3359,3227
6호선,2626,대흥(서강대앞),3588,3597
6호선,2627,공덕,6978,6689
6호선,2628,효창공원앞,3186,2792
6호선,2629,삼각지,2937,2233
6호선,2630,녹사평(용산구청),3785,4271
6호선,2631,이태원,9991,12468
6호선,2632,한강진,3985,5281
6호선,2633,버티고개,1010,1077
6호선,2634,약수,1890,1933
6호선,2635,청구,1726,1913
6호선,2636,신당,4620,3766
6호선,2637,동묘앞,4985,4530
6호선,2638,창신,1508,1247
6호선,2639,보문,3731,3281
6호선,2640,안암(고대병원앞),4426,4289
6호선,2641,고려대(종암),3490,3194
6호선,2642,월곡(동덕여대),5481,5323
6호선,2643,상월곡(한국과학기술연구원),2843,2442
6호선,2644,돌곶이,4525,4348
6호선,2645,석계,6407,6121
6호선,2646,태릉입구,2691,2912
6호선,2647,화랑대(서울여대입구),4456,3566
6호선,2648,봉화산(서울의료원),3871,3654
7호선,2711,장암,1112,654
7호선,2712,도봉산,4526,6425
7호선,2713,수락산,7208,7239
7호선,2714,마들,5888,5584
7호선,2715,노원,10228,11080
7호선,2716,중계,6381,5499
7호선,2717,하계,8155,7623
7호선,2718,공릉(서울과학기술대),5978,5981
7호선,2719,태릉입구,4185,3740
7호선,2720,먹골,5566,5396
7호선,2721,중화,5712,5315
7호선,2722,상봉(시외버스터미널),9886,9282
7호선,2723,면목,8282,7840
7호선,2724,사가정,8697,8750
7호선,2725,용마산,3159,3030
7호선,2726,중곡,4866,4473
7호선,2727,군자(능동),7637,5672
7호선,2728,어린이대공원(세종대),5669,5454
7호선,2729,건대입구,7235,7447
7호선,2730,뚝섬유원지,4614,4489
7호선,2731,청담,7877,8226
7호선,2732,강남구청,6555,7388
7호선,2733,학동,6757,7256
7호선,2734,논현,8028,8826
7호선,2735,반포,3048,2823
7호선,2736,고속터미널,7261,6042
7호선,2737,내방,5337,5353
7호선,2738,이수,8212,8003
7호선,2739,남성,5509,5106
7호선,2740,숭실대입구(살피재),5312,5162
7호선,2741,상도,5073,4710
7호선,2742,장승배기,5007,4733
7호선,2743,신대방삼거리,8108,7441
7호선,2744,보라매,3968,3769
7호선,2745,신풍,5380,5102
7호선,2746,대림(구로구청),3787,4001
7호선,2747,남구로,5835,6185
7호선,2748,가산디지털단지,9584,8958
7호선,2749,철산,9920,10259
7호선,2750,광명사거리,12562,12528
7호선,2751,천왕,4151,3879
7호선,2752,온수(성공회대입구),4134,4102
7호선,2753,까치울,3665,3530
7호선,2754,부천종합운동장,2220,1954
7호선,2755,춘의,3627,3524
7호선,2756,신중동,6872,6933
7호선,2757,부천시청,6368,6359
7호선,2758,상동,6817,7089
7호선,2759,삼산체육관,2100,1955
7호선,2760,굴포천,4481,4696
7호선,2761,부평구청,4953,4164
8호선,2811,암사,8554,7794
8호선,2812,천호(풍납토성),9134,11108
8호선,2813,강동구청,4134,4089
8호선,2814,몽촌토성(평화의문),2425,2552
8호선,2815,잠실(송파구청),7425,8224
8호선,2816,석촌,3836,4619
8호선,2817,송파,3712,3520
8호선,2818,가락시장,3901,4029
8호선,2819,문정,5665,5598
8호선,2820,장지,7903,7514
8호선,2821,복정,4335,3668
8호선,2822,산성,3078,2966
8호선,2823,남한산성입구(성남법원.검찰청),6214,5589
8호선,2824,단대오거리,4952,4620
8호선,2825,신흥,2631,2788
8호선,2826,수진,2657,2396
8호선,2827,모란,2384,1910
9호선,4101,개화,961,744
9호선,4102,김포공항,4222,5735
9호선,4103,공항시장,1652,1739
9호선,4104,신방화,3106,3009
9호선,4105,마곡나루,4685,4651
9호선,4106,양천향교,3780,3654
9호선,4107,가양,9323,8845
9호선,4108,증미,2820,2768
9호선,4109,등촌,4490,4318
9호선,4110,염창,7312,6822
9호선,4111,신목동,1327,1141
9호선,4112,선유도,2253,2183
9호선,4113,당산,7960,7355
9호선,4114,국회의사당,2385,2400
9호선,4115,여의도,4528,4573
9호선,4116,샛강,1627,1585
9호선,4117,노량진,14306,14621
9호선,4118,노들,2006,1786
9호선,4119,흑석(중앙대입구),3451,3565
9호선,4120,동작(현충원),907,705
9호선,4121,구반포,1159,1172
9호선,4122,신반포,1020,979
9호선,4123,고속터미널,5822,7959
9호선,4124,사평,1020,937
9호선,4125,신논현,15247,15809
9호선2~3단계,4126,언주,3322,3132
9호선2~3단계,4127,선정릉,2787,3011
9호선2~3단계,4128,삼성중앙,1944,1868
9호선2~3단계,4129,봉은사,5758,5697
9호선2~3단계,4130,종합운동장,1875,1731
9호선2~3단계,4131,삼전,3182,2938
9호선2~3단계,4132,석촌고분,2665,2475
9호선2~3단계,4133,석촌,3622,3017
9호선2~3단계,4134,송파나루,2223,2289
9호선2~3단계,4135,한성백제,985,776
9호선2~3단계,4136,올림픽공원(한국체대),2191,2139
9호선2~3단계,4137,둔촌오륜,305,308
9호선2~3단계,4138,중앙보훈병원,2564,2393
경강선,1501,판교,1635,1625
경강선,1502,이매,440,334
경강선,1503,삼동,892,811
경강선,1504,경기광주,2729,2655
경강선,1505,초월,1198,1112
경강선,1506,곤지암,927,952
경강선,1507,신둔도예촌,500,484
경강선,1508,이천,1221,1261
경강선,1509,부발,962,791
경강선,1510,세종대왕릉,151,145
경강선,1511,여주,871,1000
경부선,1001,서울역,1546,370
경부선,1002,남영,3841,3968
경부선,1003,용산,16415,17248
경부선,1004,노량진,5644,4953
경부선,1005,대방,5112,5082
경부선,1006,영등포,23065,24498
경부선,1007,신도림,1878,1795
경부선,1032,신길,4433,3578
경부선,1701,구로,8040,8400
경부선,1702,가산디지털단지,4047,5114
경부선,1703,금천구청,5222,5214
경부선,1704,석수,4808,4589
경부선,1705,관악,3933,3571
경부선,1706,안양,11014,11375
경부선,1707,명학,3597,3374
경부선,1708,금정,11692,11722
경부선,1709,군포,2968,2613
경부선,1710,의왕,3827,3708
경부선,1711,성균관대,5812,5839
경부선,1712,화서,3123,2994
경부선,1713,수원,18497,20145
경부선,1714,독산,5751,5687
경부선,1715,세류,1494,1521
경부선,1716,병점,6496,6305
경부선,1717,세마,1087,971
경부선,1718,오산대,1293,1139
경부선,1719,오산,4985,4753
경부선,1720,진위,629,529
경부선,1721,송탄,2476,2222
경부선,1722,서정리,3628,2895
경부선,1723,지제,1258,1081
경부선,1724,평택,6531,6352
경부선,1725,성환,1560,1434
경부선,1726,직산,370,330
경부선,1727,두정,2051,2003
경부선,1728,천안,2331,2370
경부선,1729,당정,2533,2333
경부선,1749,서동탄,568,549
경부선,1750,광명,1150,975
경원선,1008,이촌(국립중앙박물관),1755,1316
경원선,1009,서빙고,769,660
경원선,1010,한남,2076,2018
경원선,1011,옥수,17,15
경원선,1012,응봉,871,740
경원선,1013,왕십리(성동구청),7993,9264
경원선,1014,청량리(서울시립대입구),7762,8507
경원선,1016,외대앞,4095,3794
경원선,1017,신이문,4382,3922
경원선,1018,석계,4718,5100
경원선,1019,광운대,3933,3857
경원선,1020,월계,3161,2865
경원선,1021,녹천,2413,1984
경원선,1901,방학,5147,5196
안산선,1755,한대앞,3850,3830
안산선,1756,중앙,8641,9762
안산선,1757,고잔,3609,3549
안산선,1758,초지,1916,1820
안산선,1759,안산,6284,5973
안산선,1760,신길온천,801,774
안산선,1761,정왕,3417,3398
안산선,1762,오이도,4512,4571
안산선,1763,수리산,1878,1678
우이신설선,4701,북한산우이,1978,2053
우이신설선,4702,솔밭공원,1150,1135
우이신설선,4703,4.19민주묘지,1517,1295
우이신설선,4704,가오리,1868,1753
우이신설선,4705,화계,1660,1495
우이신설선,4706,삼양,1032,1146
우이신설선,4707,삼양사거리,1274,1370
우이신설선,4708,솔샘,2278,2014
우이신설선,4709,북한산보국문,3122,2744
우이신설선,4710,정릉,2253,1910
우이신설선,4711,성신여대입구(돈암),1731,2120
우이신설선,4712,보문,808,811
우이신설선,4713,신설동,1030,962
일산선,1948,원흥,4276,3910
일산선,1950,삼송,8215,7786
일산선,1951,원당,5398,5014
일산선,1952,화정,8339,8683
일산선,1953,대곡,823,734
일산선,1954,백석,5186,5293
일산선,1955,마두,3131,3225
중앙선,1217,양평,1380,1516
중앙선,1218,원덕,178,177
중앙선,1219,용문,1045,1161
중앙선,1220,지평,21,33
경원선,1902,도봉,3173,2977
경원선,1903,도봉산,6243,4168
경원선,1904,망월사,3772,3814
경원선,1905,회룡,6133,6247
경원선,1906,의정부,11842,12798
경원선,1907,가능,3678,3512
경원선,1908,녹양,2521,2385
경원선,1909,양주,4054,3837
경원선,1910,덕계,1246,1145
경원선,1911,덕정,3023,2849
경원선,1912,지행,3400,3507
경원선,1913,동두천중앙,1820,1841
경원선,1914,보산,908,878
경원선,1915,동두천,1042,1280
경원선,1916,소요산,2244,1942
경의선,1251,서울역,615,663
경의선,1252,신촌,225,222
경의선,1261,효창공원앞,1125,1214
경의선,1262,공덕,1482,1208
경의선,1263,서강대,1020,987
경의선,1264,홍대입구,1118,1279
경의선,1265,가좌,2357,2174
경의선,1266,디지털미디어시티,1058,1000
경의선,1267,수색,726,705
경의선,1268,화전,589,576
경의선,1269,강매,1182,1030
경의선,1270,행신,2972,2894
경의선,1271,능곡,1800,1778
경의선,1272,곡산,229,253
경의선,1273,백마,2636,2540
경의선,1274,풍산,2423,2364
경의선,1275,일산,3657,3496
경의선,1276,탄현,3332,3225
경의선,1277,야당,2782,2688
경의선,1278,운정,2742,2530
경의선,1279,금릉,2177,2142
경의선,1280,금촌,3350,3322
경의선,1282,월롱,958,840
경의선,1283,파주,542,427
경의선,1284,문산,2664,2689
경인선,1801,개봉,11101,10844
경인선,1802,오류동,6268,5739
경인선,1803,역곡,13995,13977
경인선,1804,부천,20869,21573
경인선,1805,송내,13374,13134
경인선,1806,부평,18146,20377
경인선,1807,백운,3721,3611
경인선,1808,동암,9069,9292
경인선,1809,주안,11282,10088
경인선,1810,제물포,4805,4550
경인선,1811,동인천,7871,7671
경인선,1812,인천,1747,1479
경인선,1813,구일,2804,2740
경인선,1814,소사,5287,5234
경인선,1815,부개,4453,4229
경인선,1816,간석,2916,2748
경인선,1817,도원,1522,1573
경인선,1821,온수(성공회대입구),3261,3104
경인선,1822,중동,4522,4259
경인선,1823,도화,1984,1771
분당선,1859,오리,4806,4006
분당선,1860,이매,2000,1967
분당선,1861,보정,785,731
분당선,1862,죽전,5605,6125
