노선명,역ID,역명,승차총승객수,하차총승객수
수인선,1885,연수,4586,4586
수인선,1886,송도,2608,2422
수인선,1888,인하대,5163,4916
수인선,1889,숭의,3742,3527
수인선,1890,신포,1644,1654
수인선,1891,인천,779,1361
안산선,1751,산본,18165,19405
안산선,1752,대야미,4999,4418
안산선,1753,반월,4616,4300
안산선,1754,상록수,19244,19107
안산선,1755,한대앞,7901,7775
안산선,1756,중앙,16672,17451
안산선,1757,고잔,8374,8194
안산선,1758,초지,4040,3998
안산선,1759,안산,12088,10609
안산선,1760,신길온천,1520,1371
안산선,1761,정왕,6546,7065
안산선,1762,오이도,9101,8692
안산선,1763,수리산,4435,3427
우이신설선,4701,북한산우이,2451,2113
우이신설선,4702,솔밭공원,2422,2380
우이신설선,4703,4.19민주묘지,2757,2621
우이신설선,4704,가오리,4072,4009
우이신설선,4705,화계,3333,3054
우이신설선,4706,삼양,1988,2204
우이신설선,4707,삼양사거리,2448,2459
우이신설선,4708,솔샘,5846,5498
우이신설선,4709,북한산보국문,5863,5555
우이신설선,4710,정릉,4429,4227
우이신설선,4711,성신여대입구(돈암),3324,3782
우이신설선,4712,보문,1484,1568
우이신설선,4713,신설동,2181,2288
일산선,1948,원흥,9766,8996
일산선,1950,삼송,18695,17917
일산선,1951,원당,11903,11253
일산선,1952,화정,19223,19750
일산선,1953,대곡,1774,1254
일산선,1954,백석,10875,11018
일산선,1955,마두,8538,8772
일산선,1956,정발산,7859,8272
일산선,1957,주엽,9333,9498
일산선,1958,대화,15116,11422
장항선,1401,봉명,1130,1131
장항선,1402,쌍용(나사렛대),1918,1706
장항선,1403,아산,2245,2071
장항선,1405,배방,800,771
장항선,1407,온양온천,3272,3291
장항선,1408,신창(순천향대),899,837
중앙선,1015,회기,25637,24751
중앙선,1201,중랑,5820,5556
중앙선,1202,상봉(시외버스터미널),6271,5939
중앙선,1203,망우,7923,7739
중앙선,1204,양원,1533,1521
중앙선,1205,구리,13632,13937
중앙선,1206,도농,10393,9209
중앙선,1207,양정,843,737
중앙선,1208,덕소,6034,5963
중앙선,1209,도심,2746,2064
중앙선,1210,팔당,757,791
중앙선,1211,운길산,626,530
중앙선,1212,양수,1719,1742
중앙선,1213,신원,181,171
중앙선,1214,국수,631,636
중앙선,1215,아신,517,538
중앙선,1216,오빈,294,298
중앙선,1217,양평,3410,3419
중앙선,1218,원덕,331,314
일산선,1952,화정,20492,21293
일산선,1951,원당,12311,11671
일산선,1950,삼송,19605,18266
일산선,1948,원흥,10170,9253
우이신설선,4713,신설동,2188,2300
우이신설선,4712,보문,1609,1601
우이신설선,4711,성신여대입구(돈암),3457,3873
우이신설선,4710,정릉,4625,4210
우이신설선,4709,북한산보국문,6218,5707
우이신설선,4708,솔샘,6147,5545
5호선,2518,화곡,32954,29947
5호선,2519,까치산,33074,31127
5호선,2520,신정(은행정),15230,11319
5호선,2521,목동,19930,21299
5호선,2522,오목교(목동운동장앞),27111,29817
5호선,2523,양평,8060,7685
5호선,2524,영등포구청,4446,4415
5호선,2525,영등포시장,10833,11153
5호선,2526,신길,4041,4266
5호선,2527,여의도,29793,31617
5호선,2528,여의나루,9728,9562
5호선,2529,마포,15846,16651
5호선,2530,공덕,16083,17397
5호선,2531,애오개,8150,8086
5호선,2532,충정로(경기대입구),5013,5114
5호선,2533,서대문,19866,20654
5호선,2534,광화문(세종문화회관),37601,40160
5호선,2535,종로3가,16050,16762
5호선,2536,을지로4가,6492,6744
5호선,2537,동대문역사문화공원,3255,3847
5호선,2538,청구,4497,4139
5호선,2539,신금호,6989,6847
5호선,2540,행당,9033,7873
5호선,2541,왕십리(성동구청),5290,6316
5호선,2542,마장,6198,5736
5호선,2543,답십리,17954,16325
5호선,2544,장한평,20891,20738
5호선,2545,군자(능동),12334,13437
5호선,2546,아차산(어린이대공원후문),15305,14890
5호선,2547,광나루(장신대),14468,12767
5호선,2548,천호(풍납토성),21656,22804
5호선,2549,강동,22148,19124
5호선,2550,길동,8367,8915
5호선,2551,굽은다리(강동구민회관앞),10036,9302
5호선,2552,명일,9486,9552
5호선,2553,고덕,9940,9854
5호선,2554,상일동,17666,14464
5호선,2555,둔촌동,9398,9544
5호선,2556,올림픽공원(한국체대),4526,3834
5호선,2557,방이,7908,8002
5호선,2558,오금,3889,3905
5호선,2559,개롱,7054,7040
5호선,2560,거여,8391,7735
5호선,2561,마천,5413,5267
6호선,2611,응암,19748,19025
6호선,2612,역촌,4210,4884
6호선,2613,불광,5165,5090
6호선,2614,독바위,3128,3175
6호선,2616,구산,8419,6147
6호선,2617,새절(신사),14458,13347
6호선,2618,증산(명지대앞),11282,10517
6호선,2619,디지털미디어시티,15570,16567
6호선,2620,월드컵경기장(성산),5262,5580
6호선,2621,마포구청,15730,13701
6호선,2622,망원,16134,17903
6호선,2623,합정,16276,15915
6호선,2624,상수,11104,13703
6호선,2625,광흥창(서강),10198,9823
6호선,2626,대흥(서강대앞),9022,9199
6호선,2627,공덕,21125,20857
6호선,2628,효창공원앞,7719,6773
6호선,2629,삼각지,7166,5869
6호선,2630,녹사평(용산구청),6499,7047
6호선,2631,이태원,16065,21738
6호선,2632,한강진,8605,10795
6호선,2633,버티고개,2580,2347
6호선,2634,약수,4125,4250
6호선,2635,청구,4263,4528
6호선,2636,신당,9976,10206
6호선,2637,동묘앞,9043,9280
6호선,2638,창신,3760,2813
6호선,2639,보문,8213,7388
6호선,2640,안암(고대병원앞),11433,11478
6호선,2641,고려대(종암),8997,8342
6호선,2642,월곡(동덕여대),12800,12257
6호선,2643,상월곡(한국과학기술연구원),6597,5784
6호선,2644,돌곶이,9434,8736
6호선,2645,석계,14120,14238
6호선,2646,태릉입구,5883,6700
6호선,2647,화랑대(서울여대입구),13011,9589
6호선,2648,봉화산(서울의료원),10843,9390
7호선,2711,장암,2666,827
7호선,2712,도봉산,9716,11103
7호선,2713,수락산,14055,13664
7호선,2714,마들,13251,12055
7호선,2715,노원,23116,25749
7호선,2716,중계,16451,14521
7호선,2717,하계,19929,18010
7호선,2718,공릉(서울과학기술대),13206,13061
7호선,2719,태릉입구,9001,8270
7호선,2720,먹골,11412,11013
7호선,2721,중화,12504,11869
7호선,2722,상봉(시외버스터미널),19452,18776
7호선,2723,면목,16858,15868
7호선,2724,사가정,17068,17117
7호선,2725,용마산,6616,6035
7호선,2726,중곡,10877,9971
7호선,2727,군자(능동),16515,12862
7호선,2728,어린이대공원(세종대),12347,11988
7호선,2729,건대입구,14690,16500
7호선,2730,뚝섬유원지,8388,7915
7호선,2731,청담,22875,25850
7호선,2732,강남구청,17730,20491
7호선,2733,학동,25563,27987
7호선,2734,논현,23039,25876
7호선,2735,반포,6909,6487
7호선,2736,고속터미널,20185,16762
7호선,2737,내방,15841,16192
7호선,2738,이수,18633,18319
7호선,2739,남성,12548,11290
7호선,2740,숭실대입구(살피재),14038,13741
7호선,2741,상도,11907,11111
7호선,2742,장승배기,11671,11186
7호선,2743,신대방삼거리,18489,17263
7호선,2744,보라매,10972,10923
7호선,2745,신풍,11888,11080
7호선,2746,대림(구로구청),7597,7755
7호선,2747,남구로,16871,18219
7호선,2748,가산디지털단지,49656,50152
7호선,2749,철산,25735,26732
7호선,2750,광명사거리,26863,26093
7호선,2751,천왕,11241,10087
7호선,2752,온수(성공회대입구),11800,10782
7호선,2753,까치울,8102,7619
7호선,2754,부천종합운동장,5057,4082
7호선,2755,춘의,10454,10000
7호선,2756,신중동,16308,16355
7호선,2757,부천시청,13824,13794
7호선,2758,상동,15195,15712
7호선,2759,삼산체육관,5366,4666
7호선,2760,굴포천,9859,10469
7호선,2761,부평구청,13230,10463
8호선,2811,암사,21037,17927
8호선,2812,천호(풍납토성),19618,23260
8호선,2813,강동구청,11764,11778
8호선,2814,몽촌토성(평화의문),5925,6297
8호선,2815,잠실(송파구청),16303,19144
8호선,2816,석촌,8684,9997
8호선,2817,송파,9918,9188
8호선,2818,가락시장,9130,10602
8호선,2819,문정,23405,24177
8호선,2820,장지,19563,18446
8호선,2821,복정,12145,9990
8호선,2822,산성,5890,5659
8호선,2823,남한산성입구(성남법원.검찰청),14994,12978
8호선,2824,단대오거리,11757,10896
8호선,2825,신흥,5364,5781
8호선,2826,수진,5992,5407
3호선,342,오금,7324,6336
8호선,2827,모란,6428,4935
9호선,4101,개화,2931,1998
9호선,4102,김포공항,8096,11170
9호선,4103,공항시장,3229,3395
9호선,4104,신방화,7554,7144
9호선,4105,마곡나루,11483,11493
9호선,4106,양천향교,9796,9950
9호선,4107,가양,23015,21890
9호선,4108,증미,7850,7924
9호선,4109,등촌,11516,11245
9호선,4110,염창,19060,18120
9호선,4111,신목동,4450,3873
9호선,4112,선유도,8146,7723
9호선,4113,당산,20975,20421
9호선,4114,국회의사당,18608,18517
9호선,4115,여의도,28018,26469
9호선,4116,샛강,6031,6315
9호선,4117,노량진,32085,32964
9호선,4118,노들,4998,4042
9호선,4119,흑석(중앙대입구),9003,9471
9호선,4120,동작(현충원),1950,1520
9호선,4121,구반포,3130,3278
9호선,4122,신반포,3105,3156
9호선,4123,고속터미널,14500,20446
9호선,4124,사평,3478,3300
9호선,4125,신논현,38584,40735
9호선2~3단계,4126,언주,10675,10564
9호선2~3단계,4127,선정릉,10332,11032
9호선2~3단계,4128,삼성중앙,7345,7665
9호선2~3단계,4129,봉은사,19555,19484
9호선2~3단계,4130,종합운동장,4749,4741
9호선2~3단계,4131,삼전,6873,6579
9호선2~3단계,4132,석촌고분,5835,5704
9호선2~3단계,4133,석촌,8102,6879
9호선2~3단계,4134,송파나루,4472,4991
9호선2~3단계,4135,한성백제,2462,2159
9호선2~3단계,4136,올림픽공원(한국체대),5644,5563
9호선2~3단계,4137,둔촌오륜,907,839
9호선2~3단계,4138,중앙보훈병원,10401,9356
경강선,1501,판교,5065,5058
경강선,1502,이매,1127,1011
경강선,1503,삼동,2609,2140
경강선,1504,경기광주,7748,7135
경강선,1505,초월,2935,2645
경강선,1506,곤지암,2095,1939
경강선,1507,신둔도예촌,1336,1190
경강선,1508,이천,2925,3007
경강선,1509,부발,2293,1722
경강선,1510,세종대왕릉,317,303
경강선,1511,여주,1907,1939
경부선,1001,서울역,7168,1899
경부선,1002,남영,10594,11112
경부선,1003,용산,40753,41918
경부선,1004,노량진,11416,11244
경부선,1005,대방,14819,14939
경부선,1006,영등포,48611,52719
경부선,1007,신도림,4372,4331
경부선,1032,신길,9940,8115
경부선,1701,구로,19593,20763
경부선,1702,가산디지털단지,20733,22499
경부선,1703,금천구청,12754,13136
경부선,1704,석수,11481,9995
경부선,1705,관악,7948,7217
경부선,1706,안양,25691,26363
경부선,1707,명학,9491,9126
경부선,1708,금정,29230,29485
경부선,1709,군포,8008,7741
경부선,1710,의왕,9870,9556
경부선,1711,성균관대,15421,15041
경부선,1712,화서,8033,7667
경부선,1713,수원,40348,43485
경부선,1714,독산,18114,18711
경부선,1715,세류,3667,3372
경부선,1716,병점,15762,14921
경부선,1717,세마,2670,2361
경부선,1718,오산대,3039,2643
경부선,1719,오산,10304,9589
경부선,1720,진위,1757,1338
경부선,1721,송탄,4811,4341
경부선,1722,서정리,5874,5188
경부선,1723,지제,2729,2452
경부선,1724,평택,13057,12438
경부선,1725,성환,3708,3423
경부선,1726,직산,883,798
경부선,1727,두정,5365,5315
경부선,1728,천안,5524,5705
경부선,1729,당정,7081,6629
경부선,1749,서동탄,1777,1510
경부선,1750,광명,3505,2939
경원선,1008,이촌(국립중앙박물관),4264,3283
경원선,1009,서빙고,2002,1846
경원선,1010,한남,4673,4530
경원선,1011,옥수,70,24
경원선,1012,응봉,1960,1599
경원선,1013,왕십리(성동구청),17277,19593
경원선,1014,청량리(서울시립대입구),16377,17821
경원선,1016,외대앞,8928,8502
경원선,1017,신이문,9594,8443
경원선,1018,석계,9846,11079
경원선,1019,광운대,9074,8275
경원선,1020,월계,6594,6170
경원선,1021,녹천,4924,4051
경원선,1901,방학,10342,9994
경원선,1902,도봉,6396,6069
경원선,1903,도봉산,8137,4824
경원선,1904,망월사,8208,8300
경원선,1905,회룡,13653,13177
경원선,1906,의정부,22021,23595
경원선,1907,가능,7026,6637
경원선,1908,녹양,5349,4941
경원선,1909,양주,9167,8116
경원선,1910,덕계,2638,2328
경원선,1911,덕정,6468,5910
경원선,1912,지행,7338,7299
경원선,1913,동두천중앙,3703,3527
경원선,1914,보산,2000,1688
경원선,1915,동두천,2248,2659
경원선,1916,소요산,3429,2913
경의선,1251,서울역,4589,6127
경의선,1252,신촌,910,1290
경의선,1261,효창공원앞,2984,3382
경의선,1262,공덕,3951,3546
경의선,1263,서강대,2301,2227
경의선,1264,홍대입구,2130,2751
경의선,1265,가좌,5784,5213
경의선,1266,디지털미디어시티,2482,2430
경의선,1267,수색,2674,2603
경의선,1268,화전,1690,1474
경의선,1269,강매,3205,2688
경의선,1270,행신,8766,8413
경의선,1271,능곡,3832,3476
경의선,1272,곡산,586,577
경의선,1273,백마,7446,6923
경의선,1274,풍산,5826,5233
경의선,1275,일산,9529,9128
경의선,1276,탄현,8359,7924
경의선,1277,야당,6231,5983
경의선,1278,운정,6477,5958
경의선,1279,금릉,4973,4944
경의선,1280,금촌,7465,7175
경의선,1282,월롱,2458,1888
경의선,1283,파주,1346,924
경의선,1284,문산,6290,6325
경의선,1296,계양,1,0
경인선,1801,개봉,24049,24019
경인선,1802,오류동,13036,12206
경인선,1803,역곡,30922,30556
경인선,1804,부천,36784,38253
경인선,1805,송내,32721,31815
경인선,1806,부평,36818,42601
경인선,1807,백운,8245,7999
경인선,1808,동암,17879,17883
경인선,1809,주안,23131,20723
경인선,1810,제물포,11361,10514
경인선,1811,동인천,16311,15287
경인선,1812,인천,3524,2736
경인선,1813,구일,6896,6770
경인선,1814,소사,10432,9793
경인선,1815,부개,9510,8676
경인선,1816,간석,6775,6336
경인선,1817,도원,3098,3167
경인선,1821,온수(성공회대입구),7041,6961
경인선,1822,중동,10152,9345
경인선,1823,도화,4306,3872
경춘선,1311,신내,1434,1412
경춘선,1312,갈매,3063,2557
경춘선,1313,별내,2761,2755
경춘선,1314,퇴계원,3948,3564
경춘선,1315,사릉,3636,3346
경춘선,1316,금곡,1629,1603
경춘선,1317,평내호평,6368,6250
경춘선,1318,천마산,1659,1437
경춘선,1319,마석,3901,3753
경춘선,1320,대성리,594,492
경춘선,1321,청평,1975,1893
경춘선,1322,상천,245,248
경춘선,1323,가평,1912,1906
경춘선,1324,굴봉산,136,149
2호선,204,을지로4가,14726,14755
2호선,203,을지로3가,26370,26524
2호선,202,을지로입구,50023,51100
2호선,201,시청,28553,28430
1호선,159,동묘앞,9258,9578
1호선,158,청량리(서울시립대입구),23546,23776
1호선,157,제기동,19942,19982
1호선,156,신설동,16632,16139
1호선,155,동대문,12954,13199
1호선,154,종로5가,26295,26379
1호선,153,종로3가,35237,33489
1호선,152,종각,46386,45456
1호선,151,시청,25988,25448
1호선,150,서울역,56171,52470
2호선,206,신당,15690,16406
안산선,1753,반월,4944,4559
2호선,207,상왕십리,15890,14873
2호선,208,왕십리(성동구청),19905,17390
2호선,209,한양대,7439,8310
2호선,210,뚝섬,22655,24206
2호선,211,성수,36480,39822
2호선,212,건대입구,43595,49376
2호선,213,구의(광진구청),27053,26008
2호선,214,강변(동서울터미널),43456,42556
2호선,215,잠실나루,16794,15740
2호선,216,잠실(송파구청),85045,82142
2호선,217,잠실새내,25605,26809
2호선,218,종합운동장,8423,8840
2호선,219,삼성(무역센터),65217,66467
2호선,220,선릉,65557,58337
2호선,221,역삼,58548,65798
2호선,222,강남,113614,119315
2호선,223,교대(법원.검찰청),40215,45572
2호선,224,서초,24583,24451
2호선,225,방배,20143,20478
2호선,226,사당,45905,50455
2호선,227,낙성대,32147,29791
2호선,228,서울대입구(관악구청),57027,54789
2호선,229,봉천,27960,24944
2호선,230,신림,74964,73124
2호선,231,신대방,30339,28270
2호선,232,구로디지털단지,72247,72004
2호선,233,대림(구로구청),27892,27777
2호선,234,신도림,61139,60335
2호선,235,문래,23006,23753
2호선,236,영등포구청,25754,25828
2호선,237,당산,22928,26148
2호선,238,합정,37703,41804
2호선,239,홍대입구,76030,87780
2호선,240,신촌,45346,47320
2호선,241,이대,15478,15846
2호선,242,아현,10760,9955
2호선,243,충정로(경기대입구),11859,12479
2호선,244,용답,2823,2684
2호선,245,신답,1884,2024
2호선,246,신설동,4036,4172
2호선,247,도림천,1334,1350
2호선,248,양천구청,7773,8023
2호선,249,신정네거리,10701,10980
2호선,250,용두(동대문구청),2651,2781
3호선,309,지축,2853,2883
3호선,310,구파발,24144,21831
3호선,311,연신내,45022,42652
3호선,312,불광,18822,20272
3호선,313,녹번,15232,13078
3호선,314,홍제,19793,18308
3호선,315,무악재,4397,4268
3호선,316,독립문,7726,7905
3호선,317,경복궁(정부서울청사),23422,23275
3호선,318,안국,23873,24810
3호선,319,종로3가,11743,14473
3호선,320,을지로3가,12778,13650
3호선,321,충무로,3,0
3호선,322,동대입구,8587,9217
3호선,323,약수,15048,14616
3호선,324,금호,9837,9017
3호선,325,옥수,10241,10562
3호선,326,압구정,38068,41279
3호선,327,신사,38461,42376
3호선,328,잠원,6844,6502
3호선,329,고속터미널,54910,56984
3호선,330,교대(법원.검찰청),16541,10769
3호선,331,남부터미널(예술의전당),36791,37263
3호선,332,양재(서초구청),46346,48278
3호선,333,매봉,13141,12394
3호선,334,도곡,6076,6070
3호선,335,대치,13845,13516
3호선,336,학여울,2086,2036
3호선,337,대청,10864,9955
3호선,338,일원,10721,10323
3호선,339,수서,20070,19540
3호선,340,가락시장,10821,10609
3호선,341,경찰병원,8817,8760
4호선,409,당고개,13878,12587
4호선,410,상계,21782,19374
4호선,411,노원,23813,28060
4호선,412,창동,30565,32544
4호선,413,쌍문,34713,30735
4호선,414,수유(강북구청),40422,40731
2호선,205,동대문역사문화공원,15556,17910
4호선,415,미아(서울사이버대학),17257,16181
4호선,416,미아사거리,32962,32218
4호선,417,길음,22969,21172
4호선,418,성신여대입구(돈암),23153,22267
4호선,419,한성대입구(삼선교),15399,14474
4호선,420,혜화,39490,41076
4호선,421,동대문,23080,23947
4호선,422,동대문역사문화공원,20001,18585
4호선,423,충무로,32086,33709
4호선,424,명동,28337,29900
4호선,425,회현(남대문시장),27564,29437
4호선,426,서울역,14808,23382
4호선,427,숙대입구(갈월),15473,15470
4호선,428,삼각지,5588,6323
4호선,429,신용산,19111,19863
4호선,430,이촌(국립중앙박물관),8208,9168
4호선,431,동작(현충원),2607,2691
4호선,432,총신대입구(이수),23123,25712
경춘선,1325,백양리,196,270
경춘선,1326,강촌,387,385
경춘선,1327,김유정,371,398
경춘선,1329,춘천,1483,1319
공항철도 1호선,4201,서울역,12643,11033
공항철도 1호선,4202,공덕,2522,3412
공항철도 1호선,4203,홍대입구,12606,12895
공항철도 1호선,4204,디지털미디어시티,15188,13691
공항철도 1호선,4206,마곡나루,8483,7231
공항철도 1호선,4207,김포공항,10280,6374
공항철도 1호선,4208,계양,10587,9283
공항철도 1호선,4209,검암,8679,8223
공항철도 1호선,4210,청라국제도시,7314,6676
공항철도 1호선,4211,운서,7520,7742
공항철도 1호선,4212,공항화물청사,2515,2768
공항철도 1호선,4213,인천공항1터미널,11974,11228
공항철도 1호선,4215,인천공항2터미널,4519,3650
공항철도 1호선,4217,영종,2971,3053
과천선,1450,선바위,10382,8625
과천선,1451,경마공원,7706,7899
과천선,1452,대공원,2573,2699
과천선,1453,과천,5620,5047
과천선,1454,정부과천청사,11754,11469
과천선,1455,인덕원,28166,28472
과천선,1456,평촌,20144,19695
과천선,1457,범계,31537,31514
분당선,1023,선릉,14270,23208
분당선,1024,한티,16187,17107
분당선,1025,도곡,7317,7263
분당선,1026,구룡,1918,1854
분당선,1027,개포동,3961,4141
분당선,1028,대모산입구,3599,3356
분당선,1030,수서,16572,16960
분당선,1846,수원,9285,6507
분당선,1847,서울숲,9973,9935
분당선,1848,압구정로데오,19380,22791
분당선,1849,강남구청,11136,12740
분당선,1850,선정릉,8888,9622
분당선,1851,가천대,6867,7709
분당선,1852,태평,15497,14917
분당선,1853,모란,28489,29865
분당선,1854,야탑,31563,33122
분당선,1855,서현,32411,32941
분당선,1856,수내,15198,15138
분당선,1857,정자,19941,21356
분당선,1858,미금,18757,20023
분당선,1859,오리,13854,11678
분당선,1860,이매,6353,5999
분당선,1861,보정,2887,2323
분당선,1862,죽전,16467,17496
분당선,1863,구성,5591,5502
분당선,1864,신갈,5367,5067
분당선,1865,기흥,11026,10455
분당선,1866,상갈,6240,5582
분당선,1867,청명,4733,4302
분당선,1868,영통,10204,10112
분당선,1869,망포,16067,14480
분당선,1870,매탄권선,5239,4603
분당선,1871,수원시청,13018,16219
분당선,1872,매교,2409,2455
수인선,1878,달월,80,54
수인선,1879,월곶,2491,2302
수인선,1880,소래포구,4658,4438
수인선,1881,인천논현,6409,6758
수인선,1882,호구포,3844,3793
수인선,1883,남동인더스파크,2457,2646
수인선,1884,원인재,4767,4747
수인선,1885,연수,5245,5405
수인선,1886,송도,2804,2531
수인선,1888,인하대,5555,5130
수인선,1889,숭의,3907,3680
수인선,1890,신포,1717,1766
수인선,1891,인천,980,1581
안산선,1751,산본,19567,21002
안산선,1752,대야미,5473,4714
안산선,1754,상록수,20415,19836
안산선,1755,한대앞,8379,8154
안산선,1756,중앙,18152,19966
안산선,1757,고잔,8757,8590
안산선,1758,초지,4310,4214
안산선,1759,안산,13134,11231
안산선,1760,신길온천,1645,1503
안산선,1761,정왕,7786,7994
안산선,1762,오이도,9929,9518
안산선,1763,수리산,4615,3446
우이신설선,4701,북한산우이,2400,2137
우이신설선,4702,솔밭공원,2565,2339
우이신설선,4703,4.19민주묘지,2863,2697
우이신설선,4704,가오리,4156,3889
우이신설선,4705,화계,3488,3170
우이신설선,4706,삼양,2171,2356
우이신설선,4707,삼양사거리,2511,2554
경춘선,1328,남춘천,2657,2756
4호선,433,사당,31026,26338
4호선,434,남태령,1470,1203
5호선,2511,방화,7650,6966
5호선,2512,개화산,6291,5941
5호선,2513,김포공항,7514,7264
5호선,2514,송정,7880,7075
5호선,2515,마곡,8417,7867
5호선,2516,발산,21567,22446
5호선,2517,우장산,16461,15927
중앙선,1220,지평,45,38
중앙선,1219,용문,1755,1911
중앙선,1218,원덕,340,342
중앙선,1217,양평,2916,3018
중앙선,1216,오빈,263,271
중앙선,1215,아신,553,571
중앙선,1214,국수,691,733
중앙선,1213,신원,191,149
중앙선,1212,양수,1757,1834
중앙선,1211,운길산,660,593
중앙선,1210,팔당,841,807
중앙선,1209,도심,2765,2078
중앙선,1208,덕소,6413,6344
중앙선,1207,양정,953,846
중앙선,1206,도농,10791,9483
중앙선,1205,구리,14534,14698
중앙선,1204,양원,1579,1488
중앙선,1203,망우,8284,8122
중앙선,1202,상봉(시외버스터미널),6551,6396
중앙선,1201,중랑,5989,5664
중앙선,1015,회기,26867,25283
장항선,1408,신창(순천향대),1206,944
장항선,1407,온양온천,4312,4289
장항선,1405,배방,1005,932
장항선,1403,아산,2841,2724
장항선,1402,쌍용(나사렛대),2009,1808
장항선,1401,봉명,1161,1145
일산선,1958,대화,15381,11909
일산선,1957,주엽,9797,10073
일산선,1956,정발산,8955,9893
일산선,1955,마두,8817,9214
일산선,1954,백석,11804,11893
일산선,1953,대곡,1809,1316
경인선,1801,개봉,18008,17561
7호선,2725,용마산,4756,4658
1호선,157,제기동,16301,16830
1호선,156,신설동,11230,10637
1호선,155,동대문,11989,12249
1호선,154,종로5가,20011,19887
1호선,153,종로3가,27714,27547
1호선,152,종각,26300,24914
1호선,151,시청,15242,15130
1호선,150,서울역,36339,36476
장항선,1402,쌍용(나사렛대),1554,1367
장항선,1403,아산,2586,2451
장항선,1405,배방,921,838
장항선,1407,온양온천,3839,3940
장항선,1408,신창(순천향대),908,815
중앙선,1015,회기,20999,19974
중앙선,1201,중랑,4473,4275
중앙선,1202,상봉(시외버스터미널),5163,4880
중앙선,1203,망우,6726,6575
중앙선,1204,양원,1143,1190
중앙선,1205,구리,10488,10770
중앙선,1206,도농,6877,6228
중앙선,1207,양정,587,552
중앙선,1208,덕소,4820,4643
중앙선,1209,도심,1790,1573
중앙선,1210,팔당,1117,1086
중앙선,1211,운길산,868,830
중앙선,1212,양수,1720,1825
중앙선,1213,신원,238,164
중앙선,1214,국수,667,730
중앙선,1215,아신,498,500
중앙선,1216,오빈,278,276
중앙선,1217,양평,2399,2546
중앙선,1218,원덕,358,346
중앙선,1219,용문,3167,3335
중앙선,1220,지평,38,40
장항선,1401,봉명,754,714
일산선,1958,대화,9801,8278
일산선,1957,주엽,6731,6691
일산선,1956,정발산,7119,7814
일산선,1955,마두,5725,5736
일산선,1954,백석,8563,8671
일산선,1953,대곡,1222,1062
일산선,1952,화정,14498,15123
일산선,1951,원당,8705,8066
일산선,1950,삼송,13602,12915
일산선,1948,원흥,6663,5969
우이신설선,4713,신설동,1534,1422
우이신설선,4712,보문,1224,1295
우이신설선,4711,성신여대입구(돈암),2591,2960
우이신설선,4710,정릉,3471,2878
우이신설선,4709,북한산보국문,4441,3861
우이신설선,4708,솔샘,3748,3307
우이신설선,4707,삼양사거리,1858,1920
우이신설선,4706,삼양,1480,1529
우이신설선,4705,화계,2486,2321
우이신설선,4704,가오리,2952,2766
우이신설선,4703,4.19민주묘지,2166,1902
우이신설선,4702,솔밭공원,1805,1728
우이신설선,4701,북한산우이,2804,2648
안산선,1763,수리산,3012,2603
안산선,1762,오이도,7808,7598
안산선,1761,정왕,5756,5699
안산선,1760,신길온천,1258,1169
안산선,1759,안산,10141,10112
안산선,1758,초지,3281,3216
안산선,1757,고잔,6435,6614
안산선,1756,중앙,14755,15956
안산선,1755,한대앞,6272,6073
안산선,1754,상록수,15318,14706
안산선,1753,반월,3791,3357
안산선,1752,대야미,4150,3439
안산선,1751,산본,13992,14989
수인선,1891,인천,749,1234
수인선,1890,신포,1311,1423
수인선,1889,숭의,2585,2378
수인선,1888,인하대,3567,3393
수인선,1886,송도,2083,1916
수인선,1885,연수,4161,4306
수인선,1884,원인재,3734,3757
수인선,1883,남동인더스파크,1007,970
수인선,1882,호구포,2362,2190
수인선,1881,인천논현,4765,4898
수인선,1880,소래포구,4174,4221
수인선,1879,월곶,1984,1887
수인선,1878,달월,46,27
분당선,1872,매교,1623,1802
분당선,1871,수원시청,10777,13242
분당선,1870,매탄권선,3595,3270
분당선,1869,망포,9582,8410
분당선,1868,영통,7396,7164
분당선,1867,청명,2964,2971
분당선,1866,상갈,4110,4043
분당선,1865,기흥,7432,7067
분당선,1864,신갈,3074,2927
분당선,1863,구성,3358,3376
분당선,1862,죽전,11270,12576
분당선,1861,보정,1761,1541
분당선,1860,이매,4213,4043
분당선,1859,오리,9327,7644
분당선,1858,미금,12180,12656
분당선,1857,정자,11425,11697
분당선,1856,수내,9073,8620
분당선,1855,서현,22188,22495
분당선,1854,야탑,21212,22561
분당선,1853,모란,17452,17765
분당선,1852,태평,11369,10764
분당선,1851,가천대,5077,5709
분당선,1850,선정릉,4246,4478
분당선,1849,강남구청,5685,6999
분당선,1848,압구정로데오,15454,17833
분당선,1847,서울숲,6838,6931
분당선,1846,수원,7161,4986
분당선,1030,수서,10761,11112
분당선,1028,대모산입구,2355,2115
분당선,1027,개포동,2555,2611
분당선,1026,구룡,1003,916
분당선,1025,도곡,4844,4568
분당선,1024,한티,12735,12227
분당선,1023,선릉,5522,9433
과천선,1457,범계,23368,22928
과천선,1456,평촌,10560,10319
과천선,1455,인덕원,18127,17640
과천선,1454,정부과천청사,6823,6520
과천선,1453,과천,4082,3777
과천선,1452,대공원,3309,3563
과천선,1451,경마공원,12668,13027
과천선,1450,선바위,5722,5061
공항철도 1호선,4217,영종,2437,2520
공항철도 1호선,4215,인천공항2터미널,4160,3443
